"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002251","GO:0002251","organ or tissue specific immune response","7/454","16/5022",0.000261538904677626,0.0149392826068444,0.0131196648371862,"PIGR/LTF/GP2/H2BC21/DEFA5/DEFA6/RPL39",7
"GO:0002709","GO:0002709","regulation of T cell mediated immunity","9/454","26/5022",0.000287090028371575,0.0158989208625206,0.0139624183087381,"B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-A/HSPD1/TRPM4/HLA-DRB1",9
"GO:0043086","GO:0043086","negative regulation of catalytic activity","47/454","314/5022",0.000287936991171517,0.0158989208625206,0.0139624183087381,"TRIB1/RPL5/NR4A1/GAPDH/PEBP1/ZFP36/APLP2/APP/TXNIP/RPL11/HSPB1/RPS15/TIMP3/A2M/IFI6/GPX1/TMBIM6/PRDX5/SLPI/DHCR24/LTF/ORMDL3/PPP1R1B/SCGB1A1/GSTP1/DUSP1/YWHAG/RACK1/RPS7/GADD45B/SFN/HERPUD1/BST2/RPL37/PI15/CIB1/LGALS3/CDKN1A/GPRC5A/SERPINI1/CST3/CST1/SPINK1/CAMK2N1/RGS2/PTN/SFRP1",47
"GO:0052548","GO:0052548","regulation of endopeptidase activity","31/454","181/5022",0.000318505067328171,0.0171905565042599,0.0150967315925379,"NR4A1/GAPDH/S100A9/PEBP1/NKX3-1/APLP2/APP/F3/CCN2/TIMP3/A2M/IFI6/GPX1/PRDX5/SLPI/DHCR24/LTF/HSPD1/RACK1/SFN/HERPUD1/BST2/PSME1/SEMG2/SEMG1/CCN1/SERPINI1/CST3/CST1/IFT57/SPINK1",31
"GO:0001817","GO:0001817","regulation of cytokine production","39/454","247/5022",0.00032303323910244,0.0171905565042599,0.0150967315925379,"XBP1/SAA1/HSP90AB1/TMSB4X/HSP90AA1/GAPDH/EGR1/ZFP36/SPON2/B2M/APP/F3/APOD/HSPB1/HLA-E/ORM1/HLA-B/ATF4/HSPA1A/MDK/CD24/ALOX15B/CCL19/LTF/HLA-A/HSPA1B/SCGB1A1/GSTP1/EZR/HSPD1/ISG15/CD74/BST2/TRPM4/LUM/ACKR1/HLA-DRB1/CLU/ORM2",39
"GO:0045087","GO:0045087","innate immune response","46/454","307/5022",0.000326895580974455,0.0171905565042599,0.0150967315925379,"ACTG1/HSP90AB1/HSP90AA1/GAPDH/LCN2/HLA-C/S100A9/SPON2/RPL13A/GRN/IGKC/HLA-E/A2M/CRISP3/HLA-B/IFI6/IGHG1/IGHG2/SLPI/CCL19/LTF/HLA-A/CCL2/ASS1/RPS19/IFITM3/CD177/CHGA/GP2/ISG15/H2BC21/CD74/IFI27/BST2/IGHA1/IGLC3/LGALS3/DEFA5/DEFA6/SEC61A1/CFD/RPL39/CLU/MFAP4/IGHG4/IGLC2",46
"GO:0031960","GO:0031960","response to corticosteroid","17/454","76/5022",0.00033281649169356,0.0172284537028244,0.0151300128789638,"FOSB/ZFP36/CCN2/IGFBP7/RPL27/MDK/ASS1/SCGB1A1/GSTP1/MAOB/DUSP1/HSPD1/COL1A1/IGFBP2/SDC1/CDKN1A/ZFP36L1",17
"GO:0002683","GO:0002683","negative regulation of immune system process","27/454","150/5022",0.000341693170336587,0.0174158380511556,0.0152945736487502,"TRIB1/APOD/GRN/HLA-E/A2M/HLA-B/GPX1/COL3A1/TMBIM6/MDK/LTF/HLA-A/CCL2/ERBB2/RPS19/SCGB1A1/EZR/DUSP1/SOX9/ISG15/CD74/BST2/LGALS3/HLA-DRB1/ADGRF5/SDC4/SFRP1",27
"GO:0001816","GO:0001816","cytokine production","39/454","249/5022",0.000382345359254438,0.019192578412272,0.0168549054701637,"XBP1/SAA1/HSP90AB1/TMSB4X/HSP90AA1/GAPDH/EGR1/ZFP36/SPON2/B2M/APP/F3/APOD/HSPB1/HLA-E/ORM1/HLA-B/ATF4/HSPA1A/MDK/CD24/ALOX15B/CCL19/LTF/HLA-A/HSPA1B/SCGB1A1/GSTP1/EZR/HSPD1/ISG15/CD74/BST2/TRPM4/LUM/ACKR1/HLA-DRB1/CLU/ORM2",39
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","25/454","136/5022",0.000405389571317827,0.0197018301231113,0.0173021298744276,"XBP1/P4HB/SKIL/S100A9/NKX3-1/RPL11/HSPB1/IFI6/GPX1/ATF4/CREB3L1/TMBIM6/HSPA1A/CD24/EIF5A/RACK1/RPS7/SFN/HERPUD1/CD74/MCL1/CDKN1A/ENO1/CLU/GRINA",25
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","7/454","17/5022",0.000410330902050914,0.0197018301231113,0.0173021298744276,"B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-A/HLA-DRB1",7
"GO:0006414","GO:0006414","translational elongation","7/454","17/5022",0.000410330902050914,0.0197018301231113,0.0173021298744276,"RPLP1/EEF1A1/EEF2/RPLP2/EEF1B2/EIF5A/RACK1",7
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","8/454","22/5022",0.000428752321454281,0.0202922348711148,0.0178206228045058,"EEF1A1/ZFP36/ERBB2/GSTP1/COL1A1/SOX9/ID1/ZFP36L1",8
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","10/454","33/5022",0.000452949202945235,0.0210941191349558,0.0185248368592682,"JUN/GAPDH/GPX1/NUCKS1/HSPA8/LTF/HSPD1/IFI27/CFL1/DEFA5",10
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","18/454","85/5022",0.000458429392609965,0.0210941191349558,0.0185248368592682,"TMSB4X/LCN2/ZFP36/NKX3-1/KRT8/HSPA1A/EIF5A/CCL19/CCL2/ASS1/HSPA1B/GSTP1/COL1A1/KRT18/NPNT/CIB1/ZFP36L1/SFRP1",18
"GO:0034622","GO:0034622","cellular protein-containing complex assembly","56/454","402/5022",0.000505637293856571,0.0229476212951619,0.0201525808250838,"RPL5/ND1/HSP90AB1/TMSB4X/HSP90AA1/ND6/RPLP0/ND5/CALR/RPS27/RPL3/B2M/RPL24/PFN1/RPL13A/FMOD/RPL11/TMSB10/HLA-DRA/RPS15/RPS28/MYH11/H1-2/H1-0/ARF1/HSPA1A/RN7SL1/RNVU1-7/RNVU1-15/RNU4-2/HLA-DRB5/NDUFS5/BRK1/RPS14/RPS19/HSPA1B/TMSB15A/HSPD1/RPL10/SOX9/H2BC21/NDUFB11/RPS5/NDUFB7/ND2/PMEPA1/H1-10/NDUFA1/H3-3B/CDC42EP5/AP2S1/NOP53/RPL38/HLA-DRB1/CLU/LMOD1",56
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","27/454","154/5022",0.000527903936755418,0.0236344019252798,0.0207557109700139,"ACTG1/RPL5/RPLP0/RPS27/RPL3/RPL24/CSDE1/RPL11/RPS15/RPS28/MYH11/KRT8/HSPA1A/RPS14/KRT19/GRB7/RPS19/HSPA1B/EZR/RPL10/RPS5/NOP53/RPL38/FLNA/LMOD1/PGM5/CSRP1",27
"GO:0045861","GO:0045861","negative regulation of proteolysis","27/454","155/5022",0.000586522180908916,0.0259086398046832,0.0227529446741368,"RPL5/NR4A1/HSP90AB1/GAPDH/PEBP1/APLP2/APP/RPL11/TIMP3/A2M/IFI6/GPX1/PRDX5/SLPI/DHCR24/LTF/RPS7/SFN/HERPUD1/BST2/PI15/SERPINI1/CST3/CST1/SPINK1/NOP53/CAMK2N1",27
"GO:0009410","GO:0009410","response to xenobiotic stimulus","29/454","172/5022",0.000646446350713441,0.0277768282183036,0.0243935860947753,"FOSB/ND1/JUN/HSP90AB1/HSPA5/CALR/LCN2/EEF2/CDH1/B2M/TXNIP/APOD/DAD1/RPN2/GPX1/MDK/ASS1/SCGB1A1/GSTP1/MAOB/HSPD1/COL1A1/IGFBP2/LGALS1/EPHX1/CDKN1A/ACSM1/PTN/SFRP1",29
"GO:0010628","GO:0010628","positive regulation of gene expression","56/454","406/5022",0.000649683355286816,0.0277768282183036,0.0243935860947753,"ACTG1/RPL5/XBP1/RPS4X/KLK3/SAA1/HSP90AA1/GAPDH/CALR/LCN2/PABPC1/EEF2/EGR1/ZFP36/SPON2/NKX3-1/B2M/APP/F3/RPL11/RPS9/HSPB1/ACTA2/CCN2/HLA-E/ORM1/ACTG2/CLDN3/ATF4/HSPA1A/MDK/ALOX15B/HSPA8/PRDX6/EIF5A/CCL19/HLA-A/ERBB2/HSPA1B/EZR/HSPD1/RPS7/SOX9/ISG15/PLXNB2/CD74/PGC/CNBP/AGR2/ID1/MYH9/LUM/ENO1/CLU/ORM2/CAMK2N1",56
"GO:0019882","GO:0019882","antigen processing and presentation","13/454","53/5022",0.000653966978879469,0.0277768282183036,0.0243935860947753,"CALR/HLA-C/B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-DRB5/CCL19/HLA-A/CD74/PSME1/HLA-DRB1",13
"GO:0098542","GO:0098542","defense response to other organism","52/454","371/5022",0.000700341053041789,0.0280882761931639,0.0246670994321906,"ACTG1/KLK3/HSP90AB1/HSP90AA1/GAPDH/LCN2/HLA-C/S100A9/SPON2/RPL13A/GRN/PLA2G2A/IGKC/HLA-E/A2M/CRISP3/HLA-B/IFI6/IGHG1/IGHG2/SLPI/CCL19/LTF/HLA-A/CCL2/ASS1/RPS19/IFITM3/CD177/CHGA/GP2/ISG15/H2BC21/CD74/IFI27/BST2/IGHA1/IGLC3/SEMG2/SEMG1/PGC/LGALS3/DEFA5/DEFA6/SEC61A1/CFD/RPL39/NOP53/CLU/MFAP4/IGHG4/IGLC2",52
"GO:0001657","GO:0001657","ureteric bud development","9/454","29/5022",0.000719520561335612,0.0280882761931639,0.0246670994321906,"TACSTD2/BASP1/EPCAM/MAGED1/SOX9/NPNT/SDC1/SDC4/SFRP1",9
"GO:0006120","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","9/454","29/5022",0.000719520561335612,0.0280882761931639,0.0246670994321906,"ND1/ND6/ND5/ND4L/NDUFS5/NDUFS6/NDUFB7/ND2/NDUFA1",9
"GO:0034605","GO:0034605","cellular response to heat","9/454","29/5022",0.000719520561335612,0.0280882761931639,0.0246670994321906,"HSP90AB1/YWHAE/HSP90AA1/TCIM/HSPA1A/HSPA1B/HSPD1/HSPA6/CDKN1A",9
"GO:0072163","GO:0072163","mesonephric epithelium development","9/454","29/5022",0.000719520561335612,0.0280882761931639,0.0246670994321906,"TACSTD2/BASP1/EPCAM/MAGED1/SOX9/NPNT/SDC1/SDC4/SFRP1",9
"GO:0072164","GO:0072164","mesonephric tubule development","9/454","29/5022",0.000719520561335612,0.0280882761931639,0.0246670994321906,"TACSTD2/BASP1/EPCAM/MAGED1/SOX9/NPNT/SDC1/SDC4/SFRP1",9
"GO:0048545","GO:0048545","response to steroid hormone","27/454","157/5022",0.000721113737321317,0.0280882761931639,0.0246670994321906,"FOSB/OR51E2/CALR/ZFP36/NKX3-1/TXNIP/PLPP1/CCN2/IGFBP7/RPL27/CLDN4/MDK/ASS1/SCGB1A1/GSTP1/MAOB/DUSP1/ABHD2/HSPD1/COL1A1/IGFBP2/PMEPA1/SDC1/CDKN1A/ZFP36L1/PTN/SFRP1",27
"GO:0035295","GO:0035295","tube development","57/454","417/5022",0.000729125189439209,0.0280882761931639,0.0246670994321906,"ACTG1/ANPEP/TACSTD2/NR4A1/NPY/XBP1/SPDEF/KLK3/RHOB/JUN/SAT1/BASP1/LCN2/ATP5F1B/TGM2/NKX3-1/F3/APOD/PFN1/GRN/EPCAM/HSPB1/CCN2/GPX1/COMP/BSG/CREB3L1/IGFBP5/MAGED1/JUNB/MDK/CD24/RAMP1/CCL2/COL2A1/YWHAZ/ERBB2/ASS1/RPS7/SOX9/PLXNB2/NPNT/CIB1/AGR2/CCN1/SDC1/CDKN1A/ID1/ZFP36L1/MYH9/HOXB13/IFT57/FLNA/ADGRF5/PTN/SDC4/SFRP1",57
"GO:0060429","GO:0060429","epithelium development","54/454","390/5022",0.000742868249422151,0.0282887644866159,0.0248431680750493,"ACTG1/TACSTD2/NPY/SPDEF/RHOB/EDF1/BASP1/SKIL/LCN2/SLC44A4/TMEFF2/ACTB/TGM2/ZFP36/NKX3-1/TXNIP/PSAP/PFN1/EPCAM/TAGLN/ACTA2/GPX1/CLDN3/ATF4/IGFBP5/MAGED1/MDK/CD24/ALOX15B/COL2A1/EZR/RPS7/SOX9/SFN/FASN/PLXNB2/KRT18/NPNT/LGALS3/AGR2/CCN1/SDC1/CDKN1A/ID1/ZFP36L1/HOXB13/DKK4/PLAAT4/IFT57/FLNA/ETV4/PTN/SDC4/SFRP1",54
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","24/454","134/5022",0.000779255579326284,0.029337201526227,0.0257639045605006,"XBP1/S100A9/B2M/HLA-DRA/HLA-E/GOLPH3/MDK/CD24/HLA-DRB5/CCL19/HLA-A/CCL2/ERBB2/ASS1/SCGB1A1/EZR/HSPD1/CD177/IGFBP2/CD74/LGALS1/LGALS3/HLA-DRB1/SDC4",24
"GO:0070849","GO:0070849","response to epidermal growth factor","8/454","24/5022",0.00083845268349351,0.0307335493839615,0.0269901760202296,"EEF1A1/ZFP36/ERBB2/GSTP1/COL1A1/SOX9/ID1/ZFP36L1",8
"GO:0022618","GO:0022618","ribonucleoprotein complex assembly","20/454","104/5022",0.000842424192980408,0.0307335493839615,0.0269901760202296,"RPL5/HSP90AB1/HSP90AA1/RPLP0/RPS27/RPL3/RPL24/RPL13A/RPL11/RPS15/RPS28/RNVU1-7/RNVU1-15/RNU4-2/RPS14/RPS19/RPL10/RPS5/NOP53/RPL38",20
"GO:1902236","GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","6/454","14/5022",0.0008441753679265,0.0307335493839615,0.0269901760202296,"XBP1/CREB3L1/TMBIM6/HSPA1A/HERPUD1/GRINA",6
"GO:0051348","GO:0051348","negative regulation of transferase activity","21/454","112/5022",0.000889999779788392,0.0319248545470864,0.0280363791660117,"TRIB1/RPL5/ZFP36/RPL11/HSPB1/RPS15/ORMDL3/PPP1R1B/GSTP1/DUSP1/YWHAG/RACK1/RPS7/GADD45B/SFN/RPL37/CDKN1A/GPRC5A/CAMK2N1/RGS2/SFRP1",21
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","7/454","19/5022",0.000905806316760072,0.0319248545470864,0.0280363791660117,"B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-A/HLA-DRB1",7
"GO:0031343","GO:0031343","positive regulation of cell killing","7/454","19/5022",0.000905806316760072,0.0319248545470864,0.0280363791660117,"B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-A/HLA-DRB1",7
"GO:0034620","GO:0034620","cellular response to unfolded protein","13/454","55/5022",0.000953731891018726,0.0332601447888951,0.0292090298811718,"XBP1/HSPA5/ATF4/CREB3L1/TMBIM6/HSPA1A/HSPA8/HSPA1B/HSPD1/RACK1/HSPA6/HERPUD1/AGR2",13
"GO:0030099","GO:0030099","myeloid cell differentiation","25/454","145/5022",0.00108416294264064,0.0374149148850879,0.0328577453230124,"TRIB1/JUN/ZFP36/B2M/APP/RPS6/GLO1/HSPA1A/JUNB/RPS14/CCL19/LTF/SLC25A5/RPS19/HSPA1B/MT1G/ISG15/FASN/CD74/CIB1/ZFP36L1/MYH9/HLA-DRB1/ADGRF5/SFRP1",25
"GO:0002699","GO:0002699","positive regulation of immune effector process","16/454","77/5022",0.00116482447319012,0.0395756396929764,0.0347552919476343,"XBP1/KLK3/SPON2/B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/CCL19/HLA-A/RPS19/HSPD1/CD177/CD74/PGC/HLA-DRB1",16
"GO:1902533","GO:1902533","positive regulation of intracellular signal transduction","48/454","343/5022",0.00117066486263558,0.0395756396929764,0.0347552919476343,"OR51E2/HSP90AB1/HSP90AA1/GAPDH/SKIL/CALR/S100A9/GDF15/TGM2/NKX3-1/APP/F3/RPL11/PLA2G2A/RPS15/CCN2/IGFBP4/TXN/GPX1/COL3A1/TCIM/HSPA1A/IGFBP5/GOLPH3/MAGED1/CD24/EIF5A/CCL19/LTF/CCL2/ERBB2/HSPA1B/RACK1/RPS7/SOX9/GADD45B/CD74/LGALS1/BST2/RPL37/NPNT/PTP4A3/CIB1/GADD45G/MCL1/FLNA/HLA-DRB1/S100A4",48
"GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization","20/454","107/5022",0.00122106703663601,0.039899409342736,0.0350396261691018,"RPL5/HSP90AB1/HSP90AA1/RPLP0/RPS27/RPL3/RPL24/RPL13A/RPL11/RPS15/RPS28/RNVU1-7/RNVU1-15/RNU4-2/RPS14/RPS19/RPL10/RPS5/NOP53/RPL38",20
"GO:0035821","GO:0035821","modulation of process of other organism","10/454","37/5022",0.00122536276376211,0.039899409342736,0.0350396261691018,"JUN/S100A9/NUCKS1/HSPA8/SLPI/LTF/IFI27/CFL1/DEFA5/DEFA6",10
"GO:0001823","GO:0001823","mesonephros development","9/454","31/5022",0.00122981030994506,0.039899409342736,0.0350396261691018,"TACSTD2/BASP1/EPCAM/MAGED1/SOX9/NPNT/SDC1/SDC4/SFRP1",9
"GO:1903573","GO:1903573","negative regulation of response to endoplasmic reticulum stress","9/454","31/5022",0.00122981030994506,0.039899409342736,0.0350396261691018,"XBP1/HSPA5/CREB3L1/TMBIM6/HSPA1A/RACK1/HERPUD1/CLU/GRINA",9
"GO:0034470","GO:0034470","ncRNA processing","21/454","115/5022",0.0012684691449422,0.039899409342736,0.0350396261691018,"RPL5/RPL35A/RPL10A/RPL35/RPL7A/RPS27/RPL11/RPS6/RPS21/RPS15/RPS28/RPS8/RPS16/RPL7/RPL27/RPS25/RPS14/RPS19/RPS24/RPS7/NOP53",21
"GO:0031640","GO:0031640","killing of cells of other organism","7/454","20/5022",0.00128654104897869,0.039899409342736,0.0350396261691018,"GAPDH/LTF/RPS19/CHGA/SEMG1/DEFA5/DEFA6",7
"GO:0019646","GO:0019646","aerobic electron transport chain","12/454","50/5022",0.00128860983609533,0.039899409342736,0.0350396261691018,"ND1/ND6/ND5/ND4L/NDUFS5/COX7C/COX8A/NDUFS6/NDUFB7/ND2/COX5B/NDUFA1",12
"GO:0030490","GO:0030490","maturation of SSU-rRNA","6/454","15/5022",0.00130067498008315,0.039899409342736,0.0350396261691018,"RPS21/RPS28/RPS8/RPS16/RPS14/RPS19",6
"GO:0042220","GO:0042220","response to cocaine","6/454","15/5022",0.00130067498008315,0.039899409342736,0.0350396261691018,"HSP90AB1/ND6/HSPA5/TGM2/PPP1R1B/HSPD1",6
"GO:0071353","GO:0071353","cellular response to interleukin-4","6/454","15/5022",0.00130067498008315,0.039899409342736,0.0350396261691018,"XBP1/HSP90AB1/RPLP0/HSPA5/RPL3/FASN",6
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","13/454","57/5022",0.00136081816628252,0.0413413442702502,0.0363059321533898,"SKIL/S100A9/PDIA3/NKX3-1/RPL11/TIMP3/MAGED1/EIF5A/ITM2C/RACK1/RPS7/MCL1/SFRP1",13
"GO:0051336","GO:0051336","regulation of hydrolase activity","53/454","391/5022",0.00137263744935935,0.0413413442702502,0.0363059321533898,"NR4A1/HSP90AB1/GAPDH/S100A9/HSP90B1/PEBP1/TGM2/NKX3-1/APLP2/APP/PSAP/F3/PFN1/GRN/CCN2/TPM2/TIMP3/A2M/IFI6/GPX1/CLDN3/CLDN4/TMBIM6/HSPA1A/PRDX5/SLPI/CCL19/DHCR24/LTF/CCL2/ERBB2/PPP1R1B/HSPD1/RACK1/SFN/PLXNB2/HERPUD1/BST2/PSME1/SEMG2/SEMG1/NPNT/PI15/ARF4/LGALS3/CCN1/SERPINI1/CST3/CST1/IFT57/SPINK1/RGS2/SFRP1",53
"GO:0030155","GO:0030155","regulation of cell adhesion","43/454","301/5022",0.00139952844913275,0.0417715112790703,0.0366837044419433,"ACTG1/TACSTD2/XBP1/SAA1/P4HB/CALR/TGM2/CDH1/B2M/APOD/EPCAM/PPP1CB/HLA-DRA/HLA-E/MDK/CD24/HLA-DRB5/CCL19/HLA-A/CCL2/ERBB2/ASS1/SCGB1A1/OLFM4/DUSP1/HSPD1/COL1A1/SOX9/IGFBP2/PLXNB2/CD74/LGALS1/NPNT/CIB1/LGALS3/AGR2/CCN1/SERPINI1/FLNA/HLA-DRB1/PTN/SDC4/SFRP1",43
"GO:0070848","GO:0070848","response to growth factor","40/454","275/5022",0.00145117489294125,0.0429262716099497,0.0376978139482107,"NR4A1/JUN/HSP90AB1/EEF1A1/SKIL/HSPA5/LCN2/EEF2/EGR1/GDF15/ZFP36/APP/CD63/FMOD/HSPB1/CCN2/COMP/COL3A1/CREB3L1/HSPA1A/CCL2/COL2A1/ERBB2/SCGB1A1/GSTP1/COL1A1/RACK1/SOX9/MT1G/COL1A2/PMEPA1/NPNT/PTP4A3/CIB1/CCN1/ID1/ZFP36L1/LUM/PTN/SFRP1",40
"GO:0045785","GO:0045785","positive regulation of cell adhesion","29/454","181/5022",0.00149065648586537,0.0437039375015218,0.0383807594497613,"XBP1/SAA1/P4HB/CALR/TGM2/B2M/HLA-DRA/HLA-E/MDK/CD24/HLA-DRB5/CCL19/HLA-A/CCL2/ERBB2/OLFM4/HSPD1/IGFBP2/CD74/LGALS1/NPNT/CIB1/AGR2/CCN1/FLNA/HLA-DRB1/PTN/SDC4/SFRP1",29
"GO:0035966","GO:0035966","response to topologically incorrect protein","18/454","94/5022",0.00159138655285083,0.0462479267508315,0.0406148885695262,"XBP1/HSP90AB1/HSP90AA1/HSPA5/HSPB1/COMP/ATF4/CREB3L1/TMBIM6/HSPA1A/HSPA8/HSPA1B/HSPD1/RACK1/HSPA6/HERPUD1/AGR2/CLU",18
"GO:0006986","GO:0006986","response to unfolded protein","17/454","87/5022",0.00169238340717679,0.0483421239449244,0.0424540107022641,"XBP1/HSP90AB1/HSP90AA1/HSPA5/HSPB1/COMP/ATF4/CREB3L1/TMBIM6/HSPA1A/HSPA8/HSPA1B/HSPD1/RACK1/HSPA6/HERPUD1/AGR2",17
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","5/454","11/5022",0.0017218142546034,0.0483421239449244,0.0424540107022641,"RPS21/RPS8/RPS16/RPS14/RPS19",5
"GO:0045616","GO:0045616","regulation of keratinocyte differentiation","5/454","11/5022",0.0017218142546034,0.0483421239449244,0.0424540107022641,"ZFP36/ALOX15B/ZFP36L1/PLAAT4/ETV4",5
"GO:0051444","GO:0051444","negative regulation of ubiquitin-protein transferase activity","5/454","11/5022",0.0017218142546034,0.0483421239449244,0.0424540107022641,"RPL5/RPL11/RPS15/RPS7/RPL37",5
"GO:0071363","GO:0071363","cellular response to growth factor stimulus","38/454","260/5022",0.00174011447476563,0.0484453718899036,0.0425446829566758,"NR4A1/JUN/HSP90AB1/EEF1A1/SKIL/HSPA5/LCN2/EEF2/EGR1/GDF15/ZFP36/APP/CD63/FMOD/HSPB1/CCN2/COMP/COL3A1/CREB3L1/HSPA1A/CCL2/COL2A1/ERBB2/GSTP1/COL1A1/RACK1/SOX9/MT1G/COL1A2/PMEPA1/NPNT/PTP4A3/CIB1/CCN1/ID1/ZFP36L1/PTN/SFRP1",38
"GO:0034612","GO:0034612","response to tumor necrosis factor","18/454","95/5022",0.0018034972597432,0.0497915535127435,0.043726898473072,"TMSB4X/LCN2/ZFP36/NKX3-1/KRT8/HSPA1A/EIF5A/CCL19/CCL2/ASS1/HSPA1B/GSTP1/COL1A1/KRT18/NPNT/CIB1/ZFP36L1/SFRP1",18
"GO:0010952","GO:0010952","positive regulation of peptidase activity","15/454","73/5022",0.00185385822353343,0.0507589445831921,0.0445764604597337,"S100A9/NKX3-1/APP/F3/GRN/CCN2/CLDN3/CLDN4/HSPD1/RACK1/PSME1/SEMG2/SEMG1/CCN1/IFT57",15
"GO:0006417","GO:0006417","regulation of translation","27/454","167/5022",0.00187871328252902,0.0510178451231037,0.0448038266860243,"RPL5/BTG2/RPS4X/GAPDH/CALR/PABPC1/EEF2/ZFP36/APP/CSDE1/RPL13A/RPS9/HSPB1/ATF4/IGFBP5/RPS14/EIF5A/GRB7/ERBB2/RACK1/RPL10/PLXNB2/CNBP/ZFP36L1/RPL38/RGS2/EIF1",27
"GO:0070670","GO:0070670","response to interleukin-4","6/454","16/5022",0.00192415662532648,0.0518270804854197,0.0455144964689978,"XBP1/HSP90AB1/RPLP0/HSPA5/RPL3/FASN",6
"GO:0051270","GO:0051270","regulation of cellular component movement","55/454","416/5022",0.0019946533892581,0.0525432741859299,0.0461434571464598,"ACTG1/TRIB1/TACSTD2/S100A11/XBP1/RHOB/TMSB4X/HSPA5/CALR/LCN2/TMEFF2/ATP5F1B/CDH1/APP/F3/APOD/PFN1/GRN/EPCAM/TMSB10/HSPB1/CLDN3/COL3A1/CLDN4/IGFBP5/MALAT1/MDK/ALOX15B/CCL19/CCL2/GRB7/RPS19/MIEN1/GSTP1/TMSB15A/DUSP1/ABHD2/COL1A1/RACK1/SOX9/PLXNB2/CD74/MMP7/BST2/SEMG2/SEMG1/CIB1/LGALS3/NEFH/CCN1/TRPM4/FLNA/PTN/SDC4/SFRP1",55
"GO:0002456","GO:0002456","T cell mediated immunity","9/454","33/5022",0.00199832555008366,0.0525432741859299,0.0461434571464598,"B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-A/HSPD1/TRPM4/HLA-DRB1",9
"GO:0070527","GO:0070527","platelet aggregation","9/454","33/5022",0.00199832555008366,0.0525432741859299,0.0461434571464598,"ACTG1/CLIC1/MYL9/ACTB/HSPB1/COMP/MYH9/FLNA/CSRP1",9
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","30/454","193/5022",0.00202594842116905,0.0528501347978981,0.0464129418658206,"RPL5/BTG2/RPS4X/GAPDH/CALR/PABPC1/EEF2/ZFP36/APP/CSDE1/RPL13A/RPS9/HSPB1/ATF4/IGFBP5/RPS14/EIF5A/ORMDL3/GRB7/ERBB2/RACK1/RPL10/PLXNB2/CNBP/CCN1/ZFP36L1/RPL38/CLU/RGS2/EIF1",30
"GO:0035239","GO:0035239","tube morphogenesis","47/454","343/5022",0.00205731086397081,0.0532489913463694,0.0467632173356522,"ACTG1/ANPEP/TACSTD2/NR4A1/XBP1/KLK3/RHOB/JUN/SAT1/LCN2/ATP5F1B/TGM2/NKX3-1/F3/APOD/PFN1/GRN/HSPB1/CCN2/GPX1/COMP/BSG/CREB3L1/MAGED1/JUNB/MDK/RAMP1/CCL2/YWHAZ/ERBB2/RPS7/SOX9/PLXNB2/NPNT/CIB1/AGR2/CCN1/ID1/ZFP36L1/MYH9/HOXB13/IFT57/FLNA/ADGRF5/PTN/SDC4/SFRP1",47
"GO:0009628","GO:0009628","response to abiotic stimulus","54/454","408/5022",0.00214075452289552,0.0549792227469214,0.0482827050288308,"BTG2/FOSB/NR4A1/RHOB/JUN/HSP90AB1/YWHAE/HSP90AA1/P4HB/HSPA5/ND5/LCN2/HSP90B1/EGR1/NKX3-1/APP/TXNIP/NDRG1/PPP1CB/CCN2/IGFBP7/TXN/GPX1/KRT8/CLDN3/COL3A1/ATF4/TCIM/TMBIM6/HSPA1A/NUCKS1/MALAT1/MDK/CD24/PPP1R1B/HSPA1B/DUSP1/HSPD1/COL1A1/SOX9/HSPA6/IGFBP2/MMP7/TRPM8/JUND/CDKN1A/ZFP36L1/ETV1/ENO1/NOP53/ATP6V1G1/PTN/SFRP1/MFAP4",54
